f,f2,sample_ID,file_name,bird_ID,id
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 151_G200063 2021-10-06 Snap-2112_inv.jpg,Ruff 151_G200063 2021-10-06 Snap-2112_inv.jpg,151,Ruff 151_G200063 2021-10-06 Snap-2112_inv.jpg,G200063,101
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/2/Ruff 067_1320 2021-06-06 Snap-1094_inv.jpg,Ruff 067_1320 2021-06-06 Snap-1094_inv.jpg,067,Ruff 067_1320 2021-06-06 Snap-1094_inv.jpg,1320,102
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 194_G200061 2021-10-20 Snap-2642_inv.jpg,Ruff 194_G200061 2021-10-20 Snap-2642_inv.jpg,194,Ruff 194_G200061 2021-10-20 Snap-2642_inv.jpg,G200061,103
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/2/Ruff 057_1332 2021-06-06 Snap-1196_inv.jpg,Ruff 057_1332 2021-06-06 Snap-1196_inv.jpg,057,Ruff 057_1332 2021-06-06 Snap-1196_inv.jpg,1332,104
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 214_1353 2021-11-018 Snap-3180_inv.jpg,Ruff 214_1353 2021-11-018 Snap-3180_inv.jpg,214,Ruff 214_1353 2021-11-018 Snap-3180_inv.jpg,1353 ,105
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/2/Ruff 077_1687 2021-06-04 Snap-1097_inv.jpg,Ruff 077_1687 2021-06-04 Snap-1097_inv.jpg,077,Ruff 077_1687 2021-06-04 Snap-1097_inv.jpg,1687,106
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 127_AIFA-016507 2021-06-18 Snap-1412_inv.jpg,Ruff 127_AIFA-016507 2021-06-18 Snap-1412_inv.jpg,127,Ruff 127_AIFA-016507 2021-06-18 Snap-1412_inv.jpg,AIFA-016507,107
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 154_1368 2021-10-05 Snap-2066_inv.jpg,Ruff 154_1368 2021-10-05 Snap-2066_inv.jpg,154,Ruff 154_1368 2021-10-05 Snap-2066_inv.jpg,1368,108
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/4/Ruff 173_1336 2021-10-13 Snap-2379_inv.jpg,Ruff 173_1336 2021-10-13 Snap-2379_inv.jpg,173,Ruff 173_1336 2021-10-13 Snap-2379_inv.jpg,1336,109
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/2/Ruff 124_G200069 2021-06-17 Snap-1374_inv.jpg,Ruff 124_G200069 2021-06-17 Snap-1374_inv.jpg,124,Ruff 124_G200069 2021-06-17 Snap-1374_inv.jpg,G200069,110
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/2/Ruff 070_1302 2021-06-04 Snap-1111_inv.jpg,Ruff 070_1302 2021-06-04 Snap-1111_inv.jpg,070,Ruff 070_1302 2021-06-04 Snap-1111_inv.jpg,1302,111
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/2/Ruff 124_G200069 2021-06-17 Snap-1369_inv.jpg,Ruff 124_G200069 2021-06-17 Snap-1369_inv.jpg,124,Ruff 124_G200069 2021-06-17 Snap-1369_inv.jpg,G200069,112
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/4/Ruff 181_1357 2021-10-12 Snap-2325_inv.jpg,Ruff 181_1357 2021-10-12 Snap-2325_inv.jpg,181,Ruff 181_1357 2021-10-12 Snap-2325_inv.jpg,1357,113
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/4/Ruff 171_A07422181 2021-10-11 Snap-2228_inv.jpg,Ruff 171_A07422181 2021-10-11 Snap-2228_inv.jpg,171,Ruff 171_A07422181 2021-10-11 Snap-2228_inv.jpg,A07422181,114
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 134_G200531 2021-07-13 Snap-1577_inv.jpg,Ruff 134_G200531 2021-07-13 Snap-1577_inv.jpg,134,Ruff 134_G200531 2021-07-13 Snap-1577_inv.jpg,G200531,115
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/1/Ruff 023_1347 2021-05-20 Snap-0856_inv.jpg,Ruff 023_1347 2021-05-20 Snap-0856_inv.jpg,023,Ruff 023_1347 2021-05-20 Snap-0856_inv.jpg,1347,116
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 135_G200062 2021-07-14 Snap-1583_inv.jpg,Ruff 135_G200062 2021-07-14 Snap-1583_inv.jpg,135,Ruff 135_G200062 2021-07-14 Snap-1583_inv.jpg,G200062,117
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 208_1348 2021-10-26 Snap-2995_inv.jpg,Ruff 208_1348 2021-10-26 Snap-2995_inv.jpg,208,Ruff 208_1348 2021-10-26 Snap-2995_inv.jpg,1348,118
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 146_G200064 2021-10-04 Snap-1999_inv.jpg,Ruff 146_G200064 2021-10-04 Snap-1999_inv.jpg,146,Ruff 146_G200064 2021-10-04 Snap-1999_inv.jpg,G200064,119
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/2/Ruff 124_G200069 2021-06-17 Snap-1378_inv.jpg,Ruff 124_G200069 2021-06-17 Snap-1378_inv.jpg,124,Ruff 124_G200069 2021-06-17 Snap-1378_inv.jpg,G200069,120
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/1/Ruff 030_1399 2021-05-25 Snap-1059_inv.jpg,Ruff 030_1399 2021-05-25 Snap-1059_inv.jpg,030,Ruff 030_1399 2021-05-25 Snap-1059_inv.jpg,1399,121
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/2/Ruff 078_1654 2021-06-10 Snap-1236_inv.jpg,Ruff 078_1654 2021-06-10 Snap-1236_inv.jpg,078,Ruff 078_1654 2021-06-10 Snap-1236_inv.jpg,1654,122
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/1/Ruff 001_1649 2021-11-05 Snap-3258_inv.jpg,Ruff 001_1649 2021-11-05 Snap-3258_inv.jpg,001,Ruff 001_1649 2021-11-05 Snap-3258_inv.jpg,1649,123
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/1/Ruff 010_1669 2021-05-18 Snap-0643_inv.jpg,Ruff 010_1669 2021-05-18 Snap-0643_inv.jpg,010,Ruff 010_1669 2021-05-18 Snap-0643_inv.jpg,1669,124
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/2/Ruff 067_1320 2021-06-06 Snap-1118_inv.jpg,Ruff 067_1320 2021-06-06 Snap-1118_inv.jpg,067,Ruff 067_1320 2021-06-06 Snap-1118_inv.jpg,1320,125
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 131_1386 2021-07-12 Snap-1526_inv.jpg,Ruff 131_1386 2021-07-12 Snap-1526_inv.jpg,131,Ruff 131_1386 2021-07-12 Snap-1526_inv.jpg,1386,126
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/2/Ruff 055_1305 2021-05-21 Snap-0964_inv.jpg,Ruff 055_1305 2021-05-21 Snap-0964_inv.jpg,055,Ruff 055_1305 2021-05-21 Snap-0964_inv.jpg,1305,127
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 192_1359 2021-10-19 Snap-2552_inv.jpg,Ruff 192_1359 2021-10-19 Snap-2552_inv.jpg,192,Ruff 192_1359 2021-10-19 Snap-2552_inv.jpg,1359,128
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 142_G20005 2021-09-29 Snap-1908_inv.jpg,Ruff 142_G20005 2021-09-29 Snap-1908_inv.jpg,142,Ruff 142_G20005 2021-09-29 Snap-1908_inv.jpg,G20005,129
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/1/Ruff 041_cz005 2021-05-25 Snap-1043_inv.jpg,Ruff 041_cz005 2021-05-25 Snap-1043_inv.jpg,041,Ruff 041_cz005 2021-05-25 Snap-1043_inv.jpg,cz005,130
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/7/Ruff 101_320 2021-03-14 Snap-3480_inv.jpg,Ruff 101_320 2021-03-14 Snap-3480_inv.jpg,101,Ruff 101_320 2021-03-14 Snap-3480_inv.jpg,320,131
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/4/Ruff 168_1341 2021-07-28 Snap-1775_inv.jpg,Ruff 168_1341 2021-07-28 Snap-1775_inv.jpg,168,Ruff 168_1341 2021-07-28 Snap-1775_inv.jpg,1341,132
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 214_1353 2021-11-018 Snap-3185_inv.jpg,Ruff 214_1353 2021-11-018 Snap-3185_inv.jpg,214,Ruff 214_1353 2021-11-018 Snap-3185_inv.jpg,1353 ,133
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/2/Ruff 067_1320 2021-06-06 Snap-1085_inv.jpg,Ruff 067_1320 2021-06-06 Snap-1085_inv.jpg,067,Ruff 067_1320 2021-06-06 Snap-1085_inv.jpg,1320,134
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/4/Ruff 178_A03999183 2021-10-13 Snap-2409_inv.jpg,Ruff 178_A03999183 2021-10-13 Snap-2409_inv.jpg,178,Ruff 178_A03999183 2021-10-13 Snap-2409_inv.jpg,A03999183,135
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/4/Ruff 186_1378 2021-10-28 Snap-3125_inv.jpg,Ruff 186_1378 2021-10-28 Snap-3125_inv.jpg,186,Ruff 186_1378 2021-10-28 Snap-3125_inv.jpg,1378,136
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 225_1360 2021-10-14 Snap-2429_inv.jpg,Ruff 225_1360 2021-10-14 Snap-2429_inv.jpg,225,Ruff 225_1360 2021-10-14 Snap-2429_inv.jpg,1360,137
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/1/Ruff 026_1682 2021-05-20 Snap-0886_inv.jpg,Ruff 026_1682 2021-05-20 Snap-0886_inv.jpg,026,Ruff 026_1682 2021-05-20 Snap-0886_inv.jpg,1682,138
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 154_1368 2021-10-05 Snap-2064_inv.jpg,Ruff 154_1368 2021-10-05 Snap-2064_inv.jpg,154,Ruff 154_1368 2021-10-05 Snap-2064_inv.jpg,1368,139
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/1/Ruff 010_1669 2021-05-18 Snap-0648_inv.jpg,Ruff 010_1669 2021-05-18 Snap-0648_inv.jpg,010,Ruff 010_1669 2021-05-18 Snap-0648_inv.jpg,1669,140
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 211_1395 2021-10-27 Snap-3088_inv.jpg,Ruff 211_1395 2021-10-27 Snap-3088_inv.jpg,211,Ruff 211_1395 2021-10-27 Snap-3088_inv.jpg,1395,141
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/6/Ruff 068_1689 2021-11-11 Snap-3340.jpg,Ruff 068_1689 2021-11-11 Snap-3340.jpg,068,Ruff 068_1689 2021-11-11 Snap-3340.jpg,1689,142
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/1/Ruff 034_1361 2021-05-25 Snap-0991_inv.jpg,Ruff 034_1361 2021-05-25 Snap-0991_inv.jpg,034,Ruff 034_1361 2021-05-25 Snap-0991_inv.jpg,1361,143
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 137_A059381830 2021-07-20 Snap-1661_inv.jpg,Ruff 137_A059381830 2021-07-20 Snap-1661_inv.jpg,137,Ruff 137_A059381830 2021-07-20 Snap-1661_inv.jpg,A059381830,144
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 209_1651 2021-10-26 Snap-3046_inv.jpg,Ruff 209_1651 2021-10-26 Snap-3046_inv.jpg,209,Ruff 209_1651 2021-10-26 Snap-3046_inv.jpg,1651,145
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 131_1386 2021-07-12 Snap-1504_inv.jpg,Ruff 131_1386 2021-07-12 Snap-1504_inv.jpg,131,Ruff 131_1386 2021-07-12 Snap-1504_inv.jpg,1386,146
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/1/Ruff 026_1682 2021-05-20 Snap-0872_inv.jpg,Ruff 026_1682 2021-05-20 Snap-0872_inv.jpg,026,Ruff 026_1682 2021-05-20 Snap-0872_inv.jpg,1682,147
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/6/Ruff 018_1307 2021-11-10 Snap-3289.jpg,Ruff 018_1307 2021-11-10 Snap-3289.jpg,018,Ruff 018_1307 2021-11-10 Snap-3289.jpg,1307,148
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 223_A027121649 2021-11-05 Snap-3219_inv.jpg,Ruff 223_A027121649 2021-11-05 Snap-3219_inv.jpg,223,Ruff 223_A027121649 2021-11-05 Snap-3219_inv.jpg,A027121649,149
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/2/Ruff 051_1310 2021-05-21 Snap-0893_inv.jpg,Ruff 051_1310 2021-05-21 Snap-0893_inv.jpg,051,Ruff 051_1310 2021-05-21 Snap-0893_inv.jpg,1310,150
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/4/Ruff 164_A079561656 2021-10-07 Snap-2138_inv.jpg,Ruff 164_A079561656 2021-10-07 Snap-2138_inv.jpg,164,Ruff 164_A079561656 2021-10-07 Snap-2138_inv.jpg,A079561656,151
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/4/Ruff 185_1382 2021-10-14 Snap-2447_inv.jpg,Ruff 185_1382 2021-10-14 Snap-2447_inv.jpg,185,Ruff 185_1382 2021-10-14 Snap-2447_inv.jpg,1382,152
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 193_1369 2021-10-18 Snap-2512_inv.jpg,Ruff 193_1369 2021-10-18 Snap-2512_inv.jpg,193,Ruff 193_1369 2021-10-18 Snap-2512_inv.jpg,1369,153
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/2/Ruff 093_1364 2021-06-10 Snap-1310_inv.jpg,Ruff 093_1364 2021-06-10 Snap-1310_inv.jpg,093,Ruff 093_1364 2021-06-10 Snap-1310_inv.jpg,1364,154
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/6/Ruff 088_1316 2021-11-10 Snap-3309.jpg,Ruff 088_1316 2021-11-10 Snap-3309.jpg,088,Ruff 088_1316 2021-11-10 Snap-3309.jpg,1316,155
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/6/Ruff 088_1316 2021-11-10 Snap-3293.jpg,Ruff 088_1316 2021-11-10 Snap-3293.jpg,088,Ruff 088_1316 2021-11-10 Snap-3293.jpg,1316,156
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/4/Ruff 168_1341 2021-07-28 Snap-1787_inv.jpg,Ruff 168_1341 2021-07-28 Snap-1787_inv.jpg,168,Ruff 168_1341 2021-07-28 Snap-1787_inv.jpg,1341,157
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/4/Ruff 183_1339 2021-09-30 Snap-1931_inv.jpg,Ruff 183_1339 2021-09-30 Snap-1931_inv.jpg,183,Ruff 183_1339 2021-09-30 Snap-1931_inv.jpg,1339,158
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 129_G200070 2021-06-18 Snap-1486_inv.jpg,Ruff 129_G200070 2021-06-18 Snap-1486_inv.jpg,129,Ruff 129_G200070 2021-06-18 Snap-1486_inv.jpg,G200070,159
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 135_G200062 2021-07-14 Snap-1594_inv.jpg,Ruff 135_G200062 2021-07-14 Snap-1594_inv.jpg,135,Ruff 135_G200062 2021-07-14 Snap-1594_inv.jpg,G200062,160
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 134_G200531 2021-07-13 Snap-1549_inv.jpg,Ruff 134_G200531 2021-07-13 Snap-1549_inv.jpg,134,Ruff 134_G200531 2021-07-13 Snap-1549_inv.jpg,G200531,161
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 129_G200070 2021-06-18 Snap-1479_inv.jpg,Ruff 129_G200070 2021-06-18 Snap-1479_inv.jpg,129,Ruff 129_G200070 2021-06-18 Snap-1479_inv.jpg,G200070,162
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/4/Ruff 164_A079561656 2021-10-07 Snap-2133_inv.jpg,Ruff 164_A079561656 2021-10-07 Snap-2133_inv.jpg,164,Ruff 164_A079561656 2021-10-07 Snap-2133_inv.jpg,A079561656,163
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/2/Ruff 070_1302 2021-06-04 Snap-1125_inv.jpg,Ruff 070_1302 2021-06-04 Snap-1125_inv.jpg,070,Ruff 070_1302 2021-06-04 Snap-1125_inv.jpg,1302,164
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 206_1367 2021-10-25 Snap-2939_inv.jpg,Ruff 206_1367 2021-10-25 Snap-2939_inv.jpg,206,Ruff 206_1367 2021-10-25 Snap-2939_inv.jpg,1367,165
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/4/Ruff 188_1384 2021-10-19 Snap-2619_inv.jpg,Ruff 188_1384 2021-10-19 Snap-2619_inv.jpg,188,Ruff 188_1384 2021-10-19 Snap-2619_inv.jpg,1384,166
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/2/Ruff 056_1346 2021-06-06 Snap-1211_inv.jpg,Ruff 056_1346 2021-06-06 Snap-1211_inv.jpg,056,Ruff 056_1346 2021-06-06 Snap-1211_inv.jpg,1346,167
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 154_1368 2021-10-05 Snap-2063_inv.jpg,Ruff 154_1368 2021-10-05 Snap-2063_inv.jpg,154,Ruff 154_1368 2021-10-05 Snap-2063_inv.jpg,1368,168
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 137_A059381830 2021-07-20 Snap-1664_inv.jpg,Ruff 137_A059381830 2021-07-20 Snap-1664_inv.jpg,137,Ruff 137_A059381830 2021-07-20 Snap-1664_inv.jpg,A059381830,169
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/1/Ruff 001_1649 2021-11-05 Snap-3271_inv.jpg,Ruff 001_1649 2021-11-05 Snap-3271_inv.jpg,001,Ruff 001_1649 2021-11-05 Snap-3271_inv.jpg,1649,170
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/1/Ruff 023_1347 2021-05-20 Snap-0838_inv.jpg,Ruff 023_1347 2021-05-20 Snap-0838_inv.jpg,023,Ruff 023_1347 2021-05-20 Snap-0838_inv.jpg,1347,171
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 205_1334 2021-10-25 Snap-2916_inv.jpg,Ruff 205_1334 2021-10-25 Snap-2916_inv.jpg,205,Ruff 205_1334 2021-10-25 Snap-2916_inv.jpg,1334,172
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 144_G200529 2021-09-30 Snap-1978_inv.jpg,Ruff 144_G200529 2021-09-30 Snap-1978_inv.jpg,144,Ruff 144_G200529 2021-09-30 Snap-1978_inv.jpg,G200529,173
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 192_1359 2021-10-19 Snap-2550_inv.jpg,Ruff 192_1359 2021-10-19 Snap-2550_inv.jpg,192,Ruff 192_1359 2021-10-19 Snap-2550_inv.jpg,1359,174
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 206_1367 2021-10-25 Snap-2946_inv.jpg,Ruff 206_1367 2021-10-25 Snap-2946_inv.jpg,206,Ruff 206_1367 2021-10-25 Snap-2946_inv.jpg,1367,175
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/2/Ruff 093_1364 2021-06-10 Snap-1298_inv.jpg,Ruff 093_1364 2021-06-10 Snap-1298_inv.jpg,093,Ruff 093_1364 2021-06-10 Snap-1298_inv.jpg,1364,176
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/1/Ruff 023_1347 2021-05-20 Snap-0834_inv.jpg,Ruff 023_1347 2021-05-20 Snap-0834_inv.jpg,023,Ruff 023_1347 2021-05-20 Snap-0834_inv.jpg,1347,177
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/4/Ruff 181_1357 2021-10-12 Snap-2347_inv.jpg,Ruff 181_1357 2021-10-12 Snap-2347_inv.jpg,181,Ruff 181_1357 2021-10-12 Snap-2347_inv.jpg,1357,178
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 135_G200062 2021-07-14 Snap-1588_inv.jpg,Ruff 135_G200062 2021-07-14 Snap-1588_inv.jpg,135,Ruff 135_G200062 2021-07-14 Snap-1588_inv.jpg,G200062,179
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 219_G200068 2021-10-12 Snap-2257_inv.jpg,Ruff 219_G200068 2021-10-12 Snap-2257_inv.jpg,219,Ruff 219_G200068 2021-10-12 Snap-2257_inv.jpg,G200068,180
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/2/Ruff 093_1364 2021-06-10 Snap-1307_inv.jpg,Ruff 093_1364 2021-06-10 Snap-1307_inv.jpg,093,Ruff 093_1364 2021-06-10 Snap-1307_inv.jpg,1364,181
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 223_A027121649 2021-11-05 Snap-3212_inv.jpg,Ruff 223_A027121649 2021-11-05 Snap-3212_inv.jpg,223,Ruff 223_A027121649 2021-11-05 Snap-3212_inv.jpg,A027121649,182
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/4/Ruff 171_A07422181 2021-10-11 Snap-2220_inv.jpg,Ruff 171_A07422181 2021-10-11 Snap-2220_inv.jpg,171,Ruff 171_A07422181 2021-10-11 Snap-2220_inv.jpg,A07422181,183
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 219_G200068 2021-10-12 Snap-2273_inv.jpg,Ruff 219_G200068 2021-10-12 Snap-2273_inv.jpg,219,Ruff 219_G200068 2021-10-12 Snap-2273_inv.jpg,G200068,184
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/2/Ruff 096_382 2021-06-10 Snap-1267_inv.jpg,Ruff 096_382 2021-06-10 Snap-1267_inv.jpg,096,Ruff 096_382 2021-06-10 Snap-1267_inv.jpg,382,185
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/4/Ruff 164_A079561656 2021-10-07 Snap-2155_inv.jpg,Ruff 164_A079561656 2021-10-07 Snap-2155_inv.jpg,164,Ruff 164_A079561656 2021-10-07 Snap-2155_inv.jpg,A079561656,186
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 223_A027121649 2021-11-05 Snap-3215_inv.jpg,Ruff 223_A027121649 2021-11-05 Snap-3215_inv.jpg,223,Ruff 223_A027121649 2021-11-05 Snap-3215_inv.jpg,A027121649,187
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/4/Ruff 183_1339 2021-09-30 Snap-1943_inv.jpg,Ruff 183_1339 2021-09-30 Snap-1943_inv.jpg,183,Ruff 183_1339 2021-09-30 Snap-1943_inv.jpg,1339,188
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/4/Ruff 171_A07422181 2021-10-11 Snap-2224_inv.jpg,Ruff 171_A07422181 2021-10-11 Snap-2224_inv.jpg,171,Ruff 171_A07422181 2021-10-11 Snap-2224_inv.jpg,A07422181,189
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/4/Ruff 178_A03999183 2021-10-13 Snap-2393_inv.jpg,Ruff 178_A03999183 2021-10-13 Snap-2393_inv.jpg,178,Ruff 178_A03999183 2021-10-13 Snap-2393_inv.jpg,A03999183,190
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/2/Ruff 123_1326 2021-06-17 Snap-1395_inv.jpg,Ruff 123_1326 2021-06-17 Snap-1395_inv.jpg,123,Ruff 123_1326 2021-06-17 Snap-1395_inv.jpg,1326,191
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/4/Ruff 188_1384 2021-10-19 Snap-2597_inv.jpg,Ruff 188_1384 2021-10-19 Snap-2597_inv.jpg,188,Ruff 188_1384 2021-10-19 Snap-2597_inv.jpg,1384,192
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/1/Ruff 019_704105 2021-05-20 Snap-0779_inv.jpg,Ruff 019_704105 2021-05-20 Snap-0779_inv.jpg,019,Ruff 019_704105 2021-05-20 Snap-0779_inv.jpg,704105,193
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 198_G200065 2021-10-21 Snap-2747_inv.jpg,Ruff 198_G200065 2021-10-21 Snap-2747_inv.jpg,198,Ruff 198_G200065 2021-10-21 Snap-2747_inv.jpg,G200065,194
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/2/Ruff 067_1320 2021-06-06 Snap-1097_inv.jpg,Ruff 067_1320 2021-06-06 Snap-1097_inv.jpg,067,Ruff 067_1320 2021-06-06 Snap-1097_inv.jpg,1320,195
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/6/Ruff 088_1316 2021-11-10 Snap-3297.jpg,Ruff 088_1316 2021-11-10 Snap-3297.jpg,088,Ruff 088_1316 2021-11-10 Snap-3297.jpg,1316,196
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/2/Ruff 082_1301 2021-10-28 Snap-3136_inv.jpg,Ruff 082_1301 2021-10-28 Snap-3136_inv.jpg,082,Ruff 082_1301 2021-10-28 Snap-3136_inv.jpg,1301,197
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/1/Ruff 021_1345 2021-05-19 Snap-0707_inv.jpg,Ruff 021_1345 2021-05-19 Snap-0707_inv.jpg,021,Ruff 021_1345 2021-05-19 Snap-0707_inv.jpg,1345,198
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/2/Ruff 093_1364 2021-06-10 Snap-1302_inv.jpg,Ruff 093_1364 2021-06-10 Snap-1302_inv.jpg,093,Ruff 093_1364 2021-06-10 Snap-1302_inv.jpg,1364,199
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 193_1369 2021-10-18 Snap-2504_inv.jpg,Ruff 193_1369 2021-10-18 Snap-2504_inv.jpg,193,Ruff 193_1369 2021-10-18 Snap-2504_inv.jpg,1369,200
